Particle, PH, ToF, MCP PH
a4750, 139.39535, 71.551361, 30.964393
a4750, 139.67524, 71.180938, 13.693333
a4750, 139.27047, 71.458068, 82.444999
a4750, 139.35272, 71.376159, 20.483333
a4750, 139.47605, 71.266815, 68.539115
a4750, 139.34823, 71.570312, 20.79
a4750, 139.39579, 71.765686, 20.768333
a4750, 139.6885, 71.3862, 26.684999
a4750, 139.32766, 72.236175, 37.222057
a4750, 139.24572, 71.461608, 24.684999
a4750, 139.24646, 71.894866, 128.69625
a4750, 138.75399, 71.600067, 19.367857
a4750, 139.10347, 71.312652, 23.325
a4750, 138.52955, 71.982238, 57.768096
a4750, 138.94772, 72.025939, 84.960884
a4750, 139.34652, 71.504638, 40.918335
a4750, 139.32965, 72.018585, 80.050712
a4750, 139.50138, 71.297485, 58.822574
a4750, 139.39024, 71.924713, 32.531665
a4750, 138.68559, 71.654235, 33.599762
a4750, 138.87942, 71.227813, 101.93547
a4750, 139.30615, 71.251495, 72.673591
a4750, 139.13998, 72.215148, 76.576904
a4750, 139.35186, 72.204986, 45.673717
a4750, 139.45678, 71.802642, 69.651664
a4750, 139.44374, 71.621582, 25.524999
a4750, 139.73786, 71.984161, 18.725
a4750, 139.10121, 71.480346, 29.433332
a4750, 139.6627, 72.001464, 90.815002
a4750, 139.56945, 71.132843, 36.367382
a4750, 139.21322, 72.549682, 71.567939
a4750, 139.75102, 72.292694, 92.022781
a4750, 139.55899, 71.73767, 64.647987
a4750, 139.85194, 70.731903, 23.858333
a4750, 139.00216, 71.101959, 48.275001
a4750, 138.87937, 71.454681, 14.88
a4750, 139.57884, 71.438018, 59.052948
a4750, 138.73478, 72.418487, 118.01476
a4750, 138.85702, 71.729888, 80.035705
a4750, 139.53958, 71.631225, 20.905834
a4750, 139.03894, 71.031921, 57.079582
a4750, 139.63224, 71.476654, 32.609165
a4750, 139.22303, 72.106018, 28.534999
a4750, 138.98036, 72.000061, 11.547857
a4750, 139.36978, 71.558563, 48.534488
a4750, 139.48136, 71.492645, 9.9083337
a4750, 139.64672, 72.650512, 72.319999
a4750, 139.19778, 71.837738, 36.434761
a4750, 139.24794, 72.480163, 17.736665
a4750, 139.02453, 71.58023, 70.191314
a4750, 138.83021, 71.494323, 28.066667
a4750, 139.24874, 71.623657, 31.735
a4750, 139.57775, 71.294677, 25.434761
a4750, 139.28366, 72.042297, 28.232179
a4750, 139.14178, 72.070129, 97.272544
a4750, 139.58221, 71.657287, 88.51667
a4750, 139.69592, 71.016693, 30.157728
a4750, 138.86405, 72.465179, 50.958137
a4750, 139.47335, 71.95996, 97.529998
a4750, 138.8992, 71.782135, 33.973205
a4750, 139.20176, 71.941497, 72.06987
a4750, 138.70117, 71.61322, 81.43
a4750, 139.18595, 71.912414, 130.72448
a4750, 139.64299, 72.132568, 45.164485
a4750, 139.97818, 71.358123, 46.93
a4750, 139.62344, 71.352783, 64.720001
a4750, 140.13909, 70.803497, 10.683333
a4750, 139.06823, 72.630004, 7.0733332
a4750, 138.87062, 72.086883, 69.380363
a4750, 139.74034, 72.185577, 48.384998
a4750, 139.35356, 72.014709, 38.148334
a4750, 139.37626, 70.930053, 39.332576
a4750, 139.58335, 71.160156, 70.998336
a4750, 139.3768, 72.295623, 25.658332
a4750, 139.12533, 71.524658, 96.767547
a4750, 139.15498, 71.711425, 44.624214
a4750, 139.45616, 71.246826, 39.936668
a4750, 139.00256, 72.316589, 61.356796
a4750, 139.00724, 72.100463, 41.742878
a4750, 139.48161, 71.966796, 88.031234
a4750, 139.79628, 71.677093, 76.209114
a4750, 139.76855, 71.428924, 32.743431
a4750, 139.3442, 72.127655, 31.023332
a4750, 139.39968, 71.837249, 131.36666
a4750, 138.68763, 71.474487, 86.789093
a4750, 139.24298, 71.8143, 44.425712
a4750, 139.05807, 70.853973, 33.966667
a4750, 139.7032, 71.527435, 10.614523
a4750, 138.83961, 71.954437, 61.038726
a4750, 139.66731, 71.818939, 54.686668
a4750, 138.80233, 71.84671, 52.229999
a4750, 139.19099, 71.933624, 85.135002
a4750, 139.08964, 71.55661, 31.084762
a4750, 139.36448, 70.909698, 16.094999
a4750, 139.33953, 71.026092, 49.470882
a4750, 139.47854, 71.700653, 33.739242
a4750, 139.10783, 71.590484, 59.715
a4750, 138.83271, 73.072479, 23.994762
a4750, 139.58316, 71.56549, 10.056666
a4750, 139.20767, 70.941436, 73.076667
a4750, 139.32597, 70.841369, 97.017578
a4750, 139.51356, 71.266906, 38.209243
a4750, 139.32586, 71.818145, 29.395
a4750, 138.8397, 71.491973, 30.221666
a4750, 139.38519, 71.475555, 16.09
a4750, 138.7491, 71.171722, 113.44999
a4750, 139.47341, 71.776245, 46.079582
a4750, 139.10362, 71.698242, 10.449999
a4750, 138.95842, 71.677917, 26.646667
a4750, 139.40394, 71.777557, 30.969999
a4750, 139.4102, 71.718689, 94.931663
a4750, 139.80979, 71.723754, 75.440879
a4750, 139.38687, 71.169616, 66.925003
a4750, 140.17985, 71.835754, 9.0883331
a4750, 139.1703, 71.908691, 54.018096
a4750, 138.89984, 71.735168, 23.688333
a4750, 139.39729, 71.978759, 25.872499
a4750, 139.00897, 71.639556, 53.365001
a4750, 139.42623, 71.513671, 29.461666
a4750, 138.8827, 71.129852, 119.68985
a4750, 139.11792, 71.770874, 83.616249
a4750, 138.57708, 50.037109, 5.1092424
a4750, 139.63072, 71.614929, 119.91583
a4750, 139.34906, 72.134124, 29.84
a4750, 139.50108, 71.499877, 36.943332
a4750, 139.02879, 71.767486, 78.361663
a4750, 139.7393, 70.806152, 20.709762
a4750, 139.32568, 71.831329, 18.09
a4750, 139.11604, 71.71408, 18.77
a4750, 139.46321, 71.688385, 28.896667
a4750, 138.87739, 72.170501, 16.346666
a4750, 139.99743, 71.257415, 60.139999
a4750, 139.45816, 71.765808, 51.264999
a4750, 139.30743, 71.794342, 24.571666
a4750, 139.72973, 71.425598, 17.416666
a4750, 139.74314, 71.795379, 103.37695
a4750, 139.15666, 71.693603, 10.458333
a4750, 139.22578, 71.541412, 18.208334
a4750, 139.66244, 71.527618, 55.94643
a4750, 139.48678, 71.430664, 17.34
a4750, 139.27587, 71.85791, 85.911567
a4750, 139.62832, 71.525146, 13.853333
a4750, 139.70037, 71.977172, 26.174999
a4750, 138.8845, 71.804962, 138.54257
a4750, 139.22821, 71.41806, 39.396537
a4750, 139.64691, 71.785553, 137.8719
a4750, 139.69725, 71.937469, 25.039167
a4750, 139.12759, 72.335144, 12.346666
a4750, 139.3522, 71.223449, 71.690361
a4750, 139.15911, 72.213012, 42.260383
a4750, 139.63243, 71.276245, 48.372119
a4750, 139.70274, 71.158386, 10.640714
a4750, 139.42402, 71.875427, 57.316665
a4750, 139.95826, 72.47052, 23.568332
a4750, 138.38642, 71.925811, 77.906669
a4750, 139.02952, 71.350585, 33.431968
a4750, 139.51081, 72.250457, 11.59
a4750, 139.71301, 71.272033, 10.483333
a4750, 139.22047, 71.668029, 84.629852
a4750, 139.61264, 71.72528, 99.422683
a4750, 139.64701, 71.536926, 54.81628
a4750, 139.6094, 71.188476, 19.495
a4750, 139.05584, 71.166503, 63.984855
a4750, 139.0495, 72.018127, 48.133205
a4750, 139.68924, 71.303772, 25.536666
a4750, 139.34776, 71.278625, 21.846666
a4750, 140.00341, 71.927093, 79.353431
a4750, 139.62751, 71.440979, 37.473331
a4750, 139.01475, 71.165863, 26.573333
a4750, 139.33122, 71.728576, 18.17197
a4750, 139.90428, 71.797058, 25.626667
a4750, 139.51426, 71.720153, 21.228332
a4750, 139.40966, 71.371673, 65.404998
a4750, 139.552, 71.795074, 59.794998
a4750, 139.23889, 72.139617, 31.343334
a4750, 139.15855, 71.85321, 43.469902
a4750, 138.57125, 72.031341, 42.585514
a4750, 139.39358, 72.04129, 72.025001
a4750, 139.03886, 72.004577, 76.355178
a4750, 139.37294, 71.905212, 13.389166
a4750, 139.54351, 71.778656, 155.90208
a4750, 139.51647, 72.287689, 7.4000001
a4750, 138.83575, 71.759429, 20.631191
a4750, 138.70161, 71.972259, 26.754999
a4750, 139.06713, 71.975555, 53.693332
a4750, 139.38765, 72.310882, 7.1550002
a4750, 139.27705, 72.039886, 17.576665
a4750, 138.80482, 71.701904, 71.168724
a4750, 139.50737, 71.790466, 7.0533332
a4750, 139.36373, 72.057922, 98.747032
a4750, 139.14535, 71.644287, 32.349998
a4750, 139.11106, 71.364135, 22.986665
a4750, 139.17204, 71.217376, 47.436668
a4750, 139.3323, 71.242279, 24.588333
a4750, 139.09065, 71.846374, 52.226188
a4750, 138.63784, 71.748474, 62.953205
a4750, 139.11773, 72.164917, 149.88479
a4750, 139.16929, 72.367004, 28.405
a4750, 139.07249, 72.236633, 10.588333
a4750, 139.53703, 71.808075, 15.336667
a4750, 139.67909, 72.11206, 28.263095
a4750, 138.45974, 71.057495, 21.84
a4750, 139.0047, 72.012664, 29.764999
a4750, 138.78459, 71.335418, 32.806427
a4750, 139.26425, 71.81253, 33.707859
a4750, 138.79789, 71.780242, 99.365455
a4750, 139.78392, 71.278778, 62.523334
a4750, 139.62348, 71.691375, 39.12619
a4750, 139.30809, 71.330627, 122.59417
a4750, 139.16694, 71.790893, 8.9216671
a4750, 139.28732, 71.712066, 11.403333
a4750, 139.22673, 71.936676, 81.466667
a4750, 139.10078, 71.952362, 35.468334
a4750, 139.60331, 71.51004, 45.909999
a4750, 139.6241, 72.033264, 90.769714
a4750, 139.28714, 71.411041, 36.944606
a4750, 139.83451, 71.701446, 106.52999
a4750, 139.98269, 71.07846, 85.756668
a4750, 139.0202, 73.134063, 18.366666
a4750, 138.93168, 71.941314, 44.944999
a4750, 139.52577, 71.743438, 20.791666
a4750, 139.44723, 72.210784, 15.159761
a4750, 139.28781, 71.649108, 36.842857
a4750, 139.18237, 72.280426, 110.28944
a4750, 138.82946, 71.752929, 53.351665
a4750, 138.71771, 71.6846, 42.982917
a4750, 139.62937, 71.55307, 18.895
a4750, 140.00184, 71.848815, 75.275001
a4750, 138.65672, 71.679138, 51.494216
a4750, 139.17733, 71.391662, 72.691154
a4750, 139.22186, 72.646911, 9.6750001
a4750, 139.30047, 71.53659, 11.254047
a4750, 139.51623, 71.501098, 113.79155
a4750, 139.43922, 71.476348, 70.668335
a4750, 139.01496, 71.8591, 237.73379
a4750, 139.36129, 72.008209, 33.771667
a4750, 138.86764, 72.430511, 62.359046
a4750, 139.14109, 71.867553, 39.391666
a4750, 139.36314, 71.696106, 25.36
a4750, 139.65728, 71.171936, 12.939999
a4750, 139.53625, 71.143371, 31.381191
a4750, 139.53202, 72.196685, 43.645
a4750, 139.38424, 71.904602, 25.104047
a4750, 139.44667, 71.490417, 8.0725002
a4750, 139.53456, 71.629974, 55.966251
a4750, 139.09487, 71.117431, 14.68
a4750, 138.9779, 70.972808, 23.602878
a4750, 139.69613, 71.82431, 16.545833
a4750, 139.08299, 71.217651, 26.418333
a4750, 138.59036, 71.964477, 61.612915
a4750, 139.30775, 72.255096, 8.3549995
a4750, 139.25685, 71.34262, 12.355833
a4750, 138.69064, 72.058807, 36.991664
a4750, 139.236, 71.165344, 13.465
a4750, 139.12045, 71.371307, 15.005
a4750, 139.18135, 71.672576, 79.045639
a4750, 139.36405, 71.375854, 158.72999
a4750, 139.69181, 72.18341, 79.480796
a4750, 139.81668, 71.521331, 67.570236
a4750, 139.30203, 71.43161, 164.60833
a4750, 139.27914, 71.528411, 30.565834
a4750, 139.58322, 72.492095, 26.579048
a4750, 139.17958, 72.452117, 20.908332
a4750, 139.21643, 71.764007, 42.221668
a4750, 139.31755, 71.207183, 5.4133334
a4750, 138.99195, 71.703491, 55.326538
a4750, 139.40606, 71.993866, 51.342857
a4750, 138.84448, 72.375213, 31.0
a4750, 139.11238, 71.835723, 103.92416
a4750, 139.59977, 71.424346, 8.5116663
a4750, 139.03495, 71.895935, 5.46
a4750, 139.40087, 71.569702, 7.7666668
a4750, 138.74205, 71.808624, 16.93
a4750, 139.74337, 72.101501, 64.991668
a4750, 140.09292, 71.033355, 32.134998
a4750, 139.19972, 72.083923, 129.8898
a4750, 139.32484, 71.01065, 20.9925
a4750, 139.6367, 72.205658, 18.646667
a4750, 139.14257, 72.112457, 55.297821
a4750, 140.06823, 72.335815, 75.832145
a4750, 139.30229, 71.994445, 20.51
a4750, 139.09259, 71.728393, 33.872917
a4750, 139.58505, 71.052307, 15.452879
a4750, 138.70407, 72.00119, 19.196516
a4750, 139.7788, 71.478424, 38.513462
a4750, 139.31822, 71.025146, 39.205001
a4750, 139.60452, 72.141876, 101.22905
a4750, 139.84295, 71.596893, 24.836666
a4750, 139.10437, 71.209228, 39.786666
a4750, 139.05674, 72.520629, 9.5666666
a4750, 139.13421, 72.241119, 63.225475
a4750, 139.1098, 71.593994, 38.20985
a4750, 139.1392, 71.748687, 7.4983334
a4750, 138.7664, 71.467529, 32.392917
a4750, 138.87406, 71.841613, 73.258331
a4750, 139.93592, 71.923706, 27.971666
a4750, 139.25471, 71.353668, 76.719444
a4750, 138.58671, 71.219268, 6.8516664
a4750, 139.64726, 71.997741, 26.101667
a4750, 138.84921, 71.510711, 86.295761
a4750, 139.14447, 72.019378, 87.875
a4750, 139.67874, 71.850585, 112.48312
a4750, 139.11917, 72.275024, 29.751667
a4750, 139.85575, 71.409668, 124.98481
a4750, 139.89653, 71.137512, 42.125511
a4750, 139.58985, 71.120483, 49.544761
a4750, 139.03669, 70.782043, 70.514999
a4750, 139.35038, 71.302612, 78.042305
a4750, 138.82023, 71.94284, 28.193332
a4750, 139.50605, 72.096038, 38.801189
a4750, 138.92285, 72.027771, 111.75166
a4750, 139.58543, 71.47055, 22.354999
a4750, 139.61178, 71.809936, 45.699615
a4750, 139.57679, 71.461059, 10.861666
a4750, 139.2371, 71.715667, 100.71666
a4750, 139.47393, 71.271209, 73.686668
a4750, 139.01992, 71.978332, 22.903333
a4750, 138.89761, 71.91867, 86.269996
a4750, 139.56242, 71.985321, 63.028331
a4750, 139.09951, 70.863372, 59.619998
a4750, 139.37361, 72.068878, 17.118333
a4750, 139.27943, 72.182952, 78.655754
a4750, 139.36344, 72.298736, 28.285303
a4750, 139.53875, 71.080444, 91.30278
a4750, 139.60675, 71.860382, 60.39318
a4750, 139.47959, 71.855041, 46.301666
a4750, 138.56582, 71.961761, 115.91278
a4750, 139.03752, 71.485382, 18.635
a4750, 138.86694, 72.280181, 25.120714
a4750, 139.27479, 71.676391, 39.063331
a4750, 139.10615, 71.628814, 100.36877
a4750, 139.89765, 71.780304, 39.275512
a4750, 139.2413, 71.587921, 22.911666
a4750, 139.61538, 72.085266, 44.864215
a4750, 140.03851, 71.957489, 13.593333
a4750, 139.50012, 71.671691, 11.478333
a4750, 139.20546, 71.157653, 22.006666
a4750, 139.46943, 71.803558, 19.436666
a4750, 139.30007, 72.091796, 59.271667
a4750, 138.88734, 71.673828, 66.73545
a4750, 139.37014, 72.203125, 35.442382
a4750, 139.17062, 71.918731, 52.42921
a4750, 139.26501, 71.559478, 35.406665
a4750, 139.80322, 71.601715, 34.473331
a4750, 139.12725, 71.900268, 102.47025
a4750, 138.54243, 71.849945, 42.653331
a4750, 139.40976, 71.034179, 5.3633332
a4750, 138.98458, 71.326568, 21.151666
a4750, 139.1453, 71.503234, 89.695716
a4750, 139.18827, 71.358978, 19.625
a4750, 139.3599, 71.953857, 14.398333
a4750, 139.06498, 71.660003, 22.268333
a4750, 139.59359, 71.821197, 107.45848
a4750, 139.82678, 71.13858, 55.666191
a4750, 138.89028, 71.487793, 48.972179
a4750, 139.55046, 70.77774, 81.61515
a4750, 138.85682, 71.574646, 25.326665
a4750, 139.12886, 71.595001, 46.828636
a4750, 139.45367, 71.168731, 11.553333
a4750, 139.04817, 71.786315, 16.498333
a4750, 139.42938, 71.871612, 58.286579
a4750, 139.27926, 72.02481, 21.393333
a4750, 139.31961, 71.865448, 27.856666
a4750, 139.08265, 71.937896, 49.035907
a4750, 139.5276, 71.808532, 82.58879
a4750, 139.18347, 71.719726, 31.671667
a4750, 139.6813, 72.127929, 24.082878
a4750, 139.67108, 71.225647, 33.275714
a4750, 139.16317, 71.262939, 40.899166
a4750, 139.57328, 71.086822, 134.52333
a4750, 139.30738, 71.435485, 63.678333
a4750, 139.17547, 71.272186, 79.293335
a4750, 139.05076, 71.901245, 91.27523
a4750, 139.61393, 71.839752, 104.98394
a4750, 140.01705, 71.995086, 32.923332
a4750, 139.25308, 72.264312, 42.43
a4750, 139.10267, 71.581085, 58.292915
a4750, 138.88826, 71.653167, 36.325832
a4750, 139.76101, 72.033691, 45.880001
a4750, 139.17274, 71.283538, 79.621666
a4750, 139.36985, 71.757324, 75.882919
a4750, 139.4523, 71.76361, 109.11975
a4750, 139.38726, 72.806182, 45.753334
a4750, 138.72302, 71.83142, 80.93
a4750, 139.26458, 70.541015, 23.489999
a4750, 139.70991, 71.717132, 109.88666
a4750, 139.88343, 71.405334, 25.784393
a4750, 138.9403, 72.051696, 21.728332
a4750, 139.03117, 71.820129, 15.993095
a4750, 139.72608, 72.127075, 28.338094
a4750, 139.08857, 71.743225, 154.92359
a4750, 139.12468, 71.972717, 23.833334
a4750, 139.37699, 72.047607, 67.661666
a4750, 139.36114, 71.503387, 7.9499998
a4750, 139.20825, 72.625244, 9.5733337
a4750, 139.29942, 72.784179, 11.698333
a4750, 139.80897, 71.610534, 51.563716
a4750, 139.18127, 71.027008, 35.262878
a4750, 139.25267, 71.199554, 8.1216669
a4750, 139.87559, 71.80072, 23.122499
a4750, 139.64813, 70.97409, 46.549583
a4750, 139.39473, 71.913116, 18.303333
a4750, 139.40869, 72.477783, 35.256668
a4750, 139.68046, 71.929199, 15.466666
a4750, 138.36639, 71.916595, 22.703332
a4750, 139.62231, 71.271331, 34.591274
a4750, 139.66955, 71.068206, 35.731666
a4750, 139.61611, 71.639587, 24.690713
a4750, 138.90831, 72.451934, 57.168335
a4750, 139.47465, 71.428649, 55.053333
a4750, 139.09754, 71.925293, 51.983333
a4750, 139.74032, 71.412902, 9.7016668
a4750, 139.08499, 71.617126, 32.233333
a4750, 139.50717, 71.147338, 105.16028
a4750, 139.3202, 71.947967, 95.752014
a4750, 140.13064, 71.40039, 17.776428
a4750, 138.99603, 71.592041, 18.811666
a4750, 139.17807, 71.818847, 14.691666
a4750, 139.55345, 72.137786, 52.283332
a4750, 138.89341, 72.14096, 82.262367
a4750, 139.12867, 72.342224, 96.209213
a4750, 139.53196, 70.729736, 27.080715
a4750, 139.32083, 72.113342, 66.158332
a4750, 139.00744, 71.964874, 55.420097
a4750, 139.58863, 71.535644, 47.639999
a4750, 140.00636, 72.39331, 11.715
a4750, 139.36335, 71.613769, 68.386665
a4750, 138.95272, 70.943603, 27.857727
a4750, 139.39521, 71.797882, 22.516666
a4750, 139.738, 71.286224, 5.6383333
a4750, 138.97462, 72.025329, 20.354999
a4750, 139.48265, 72.420745, 14.928333
a4750, 140.15664, 71.182678, 75.709999
a4750, 138.97392, 71.694061, 43.805511
a4750, 139.2424, 72.020507, 48.803333
a4750, 139.30708, 71.552917, 35.491428
a4750, 139.46215, 71.666992, 31.946516
a4750, 139.66232, 71.707122, 196.01094
a4750, 138.39032, 71.813781, 11.795
a4750, 139.05905, 71.517639, 71.366363
a4750, 139.38539, 71.553466, 106.81277
a4750, 138.83239, 72.183136, 9.5316667
a4750, 139.09204, 72.396148, 87.269348
a4750, 139.41317, 71.628662, 35.806667
a4750, 139.35484, 71.187957, 11.561666
a4750, 139.67465, 71.567169, 5.7216668
a4750, 139.45365, 89.82547, 5.4592423
a4750, 139.98651, 72.240905, 58.092498
a4750, 138.9082, 72.162048, 44.459999
a4750, 139.13359, 72.173187, 9.5683336
a4750, 139.85032, 72.169647, 13.513333
a4750, 139.96498, 72.310974, 51.284805
a4750, 139.5836, 72.228088, 39.976665
a4750, 139.24354, 71.733001, 55.428333
a4750, 139.4802, 71.510498, 11.058333
a4750, 139.71591, 71.570098, 20.296667
a4750, 139.63253, 71.143463, 52.789615
a4750, 139.30871, 71.841766, 107.49475
a4750, 139.33825, 71.68634, 33.549999
a4750, 138.97071, 71.374023, 45.346668
a4750, 140.02325, 72.996582, 19.098333
a4750, 139.07856, 71.686523, 13.489999
a4750, 139.58622, 72.192382, 20.9325
a4750, 139.30203, 70.868896, 16.286666
a4750, 139.98631, 71.68283, 57.948726
a4750, 138.91986, 71.262207, 36.658332
a4750, 139.09779, 71.665405, 69.216667
a4750, 139.87599, 71.639099, 40.109546
a4750, 139.10536, 72.191711, 9.3773813
a4750, 139.74446, 71.489624, 25.386667
a4750, 139.12439, 71.588775, 63.406665
a4750, 139.38861, 71.803283, 33.463462
a4750, 139.2776, 71.721405, 62.53619
a4750, 139.82443, 71.402832, 51.330001
a4750, 138.83905, 71.448089, 65.994216
a4750, 139.19757, 71.788696, 33.8525
a4750, 138.90794, 72.434082, 6.6799998
a4750, 139.78672, 71.70169, 35.580001
a4750, 139.36183, 71.550964, 67.781669
a4750, 139.80661, 71.551544, 51.813331
a4750, 139.05954, 71.266113, 100.51333
a4750, 139.67465, 71.678985, 25.107856
a4750, 139.55538, 71.629516, 26.168333
a4750, 139.11697, 71.548706, 26.03
a4750, 139.08201, 71.358032, 22.580715
a4750, 139.12434, 71.66925, 26.703332
a4750, 139.53916, 70.593292, 5.1233334
a4750, 139.25024, 71.903381, 27.605833
a4750, 139.50047, 71.502746, 48.026668
a4750, 139.38043, 72.023254, 70.199996
a4750, 139.31631, 71.36267, 44.318332
a4750, 139.39303, 71.059295, 34.243236
a4750, 138.91818, 71.392883, 64.665
a4750, 139.63765, 72.228729, 28.142179
a4750, 139.90701, 71.680297, 41.376796
a4750, 139.18042, 72.253875, 28.634393
a4750, 138.487, 71.928405, 55.648334
a4750, 139.74253, 71.574096, 85.249481
a4750, 139.36796, 71.671966, 36.909999
a4750, 139.32461, 71.572906, 42.542499
a4750, 139.43765, 70.981323, 40.216667
a4750, 139.48831, 71.342193, 23.924999
a4750, 139.57174, 71.484893, 33.34
a4750, 139.32464, 71.537872, 72.799522
a4750, 139.56576, 71.719451, 59.564609
a4750, 139.46785, 71.412597, 12.154999
a4750, 139.51535, 71.519622, 17.389761
a4750, 138.96466, 72.007476, 51.046665
a4750, 139.14256, 71.551574, 16.604999
a4750, 139.80793, 71.211242, 10.896666
a4750, 139.10636, 71.647613, 65.562141
a4750, 139.37214, 71.862915, 54.694522
a4750, 139.76367, 71.153289, 24.30738
a4750, 139.0455, 72.083221, 16.516666
a4750, 138.88627, 72.163085, 27.343334
a4750, 139.07164, 71.204711, 15.303333
a4750, 139.56987, 71.707275, 63.453334
a4750, 139.07904, 72.693328, 75.559547
a4750, 139.0299, 72.291931, 18.806667
a4750, 139.33313, 70.991241, 48.378334
a4750, 138.95207, 71.409942, 11.628333
a4750, 139.02905, 71.253662, 99.824996
a4750, 139.96923, 71.577514, 14.968333
a4750, 139.27314, 72.244689, 85.310607
a4750, 139.35284, 71.783477, 39.978332
a4750, 138.97654, 70.613464, 25.896667
a4750, 139.58499, 71.733154, 22.496429
a4750, 139.19175, 71.758026, 24.259166
a4750, 139.18957, 71.511352, 40.730384
a4750, 139.34414, 70.962585, 13.364048
a4750, 139.78656, 71.906433, 22.469762
a4750, 139.00537, 71.066955, 85.904998
a4750, 139.41534, 71.614318, 13.716666
a4750, 139.28895, 71.623779, 26.021667
